case_number,time_reported,time_started,time_ended,location_of_occurence,domestic_relationship,incident_type,criminal_offense,disposition
202000875,2020-08-07 02:31:00,2020-08-07 02:31:00,2020-08-07 02:31:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST
202000875,2020-08-07 02:31:00,2020-08-07 02:31:00,2020-08-07 02:31:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,FORGERY,CLEARED BY ARREST
202000875,2020-08-07 02:31:00,2020-08-07 02:31:00,2020-08-07 02:31:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202000875,2020-08-07 02:31:00,2020-08-07 02:31:00,2020-08-07 02:31:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202000874,2020-08-07 01:21:00,2020-08-07 01:21:00,2020-08-07 01:21:00,"1598 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000873,2020-08-07 00:02:00,2020-08-07 00:02:00,2020-08-07 00:02:00,"1199 UNIVERSITY AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000872,2020-08-06 23:37:00,2020-08-06 23:37:00,2020-08-06 23:37:00,"299 S TENTH ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST
202000871,2020-08-06 20:58:00,2020-08-06 13:00:59,2020-08-06 20:58:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-INTIMIDATION,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202000870,2020-08-06 19:45:00,2020-08-06 19:23:00,2020-08-06 19:23:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000869,2020-08-06 16:38:50,2020-08-06 14:28:00,2020-08-06 14:49:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000869,2020-08-06 16:38:50,2020-08-06 14:28:00,2020-08-06 14:49:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000868,2020-08-06 13:34:00,2020-08-06 10:30:59,2020-08-06 12:45:00,"1133 ASHLAND RD, COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,UNFOUNDED
202000867,2020-08-06 08:32:00,2020-08-06 08:31:59,2020-08-06 08:32:00,"168 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000866,2020-08-06 14:57:05,2020-08-06 02:39:00,2020-08-06 07:00:00,"315 W BUSINESS LOOP 70, COLUMBIA MO, 65203     ",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY)
202000865,2020-08-06 05:58:00,2020-08-06 05:58:00,2020-08-06 05:58:00,"811 CONLEY AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000864,2020-08-06 01:11:00,2020-08-06 01:11:00,2020-08-06 01:11:00,"299 S EIGHTH ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST
202000863,2020-08-06 00:57:00,2020-08-06 00:57:00,2020-08-06 00:57:00,"1699 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000862,2020-08-05 21:26:26,2020-08-05 21:26:25,2020-08-05 21:26:26,"199 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202000861,2020-08-05 18:19:01,2020-08-05 16:39:00,2020-08-05 16:39:00,"1099 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000860,2020-08-05 18:00:16,2020-08-05 18:00:15,2020-08-05 18:00:16,"1 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000859,2020-08-05 01:45:00,2020-08-05 01:45:00,2020-08-05 01:45:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202000859,2020-08-05 01:45:00,2020-08-05 01:45:00,2020-08-05 01:45:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202000858,2020-08-05 00:56:00,2020-08-05 00:56:00,2020-08-05 00:56:00,"599 ELM ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202000858,2020-08-05 00:56:00,2020-08-05 00:56:00,2020-08-05 00:56:00,"599 ELM ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202000857,2020-08-05 01:18:30,2020-08-05 01:18:29,2020-08-05 04:00:30,"1099 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000856,2020-08-05 00:20:00,2020-08-05 00:20:00,2020-08-05 00:20:00,"899 ELM ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202000855,2020-08-04 23:58:15,2020-08-04 23:58:00,2020-08-04 23:58:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202000855,2020-08-04 23:58:15,2020-08-04 23:58:00,2020-08-04 23:58:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000854,2020-08-04 23:37:00,2020-08-04 23:37:00,2020-08-04 23:37:00,"301 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000853,2020-08-04 15:09:00,2020-03-01 00:00:00,2020-08-04 15:00:00,"2900 S OLD 63, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000852,2020-08-04 13:24:00,2020-08-04 12:24:00,2020-08-04 13:20:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202000851,2020-08-04 00:59:00,2020-08-04 00:58:59,2020-08-04 00:59:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000851,2020-08-04 00:59:00,2020-08-04 00:58:59,2020-08-04 00:59:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202000850,2020-08-03 23:08:00,2020-08-03 23:08:00,2020-08-03 23:08:00,"309 HITT ST, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000849,2020-08-03 09:20:00,2020-08-03 09:17:00,2020-08-03 09:17:00,"404 N KEENE ST, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000848,2020-08-02 22:21:00,2020-08-02 22:21:00,2020-08-02 22:21:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000847,2020-08-02 20:19:21,2020-08-02 19:35:00,2020-08-02 19:35:00,"1299 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000846,2020-08-02 16:15:54,2020-08-02 15:09:00,2020-08-02 15:09:00,"599 S WILLIAM ST, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000845,2020-08-02 05:43:00,2020-08-02 05:43:00,2020-08-02 05:43:00,"4799 LENOIR ST, COLUMBIA             MO, 65201     ",NO  ,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,CLEARED BY ARREST
202000844,2020-08-01 20:42:42,2020-08-01 18:46:00,2020-08-01 18:46:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),INACTIVE (MUPD ONLY)
202000843,2020-08-01 10:32:00,2020-07-31 20:00:00,2020-08-01 09:00:00,"1133 ASHLAND RD, COLUMBIA MO, 65201     ",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202000842,2020-08-01 02:00:00,2020-08-01 02:00:00,2020-08-01 02:00:00,"1199 TIGER AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,INACTIVE (MUPD ONLY)
202000841,2020-08-01 01:11:00,2020-08-01 01:11:00,2020-08-01 01:11:00,"1099 E BROADWAY, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202000841,2020-08-01 01:11:00,2020-08-01 01:11:00,2020-08-01 01:11:00,"1099 E BROADWAY, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000840,2020-08-01 01:10:00,2020-08-01 00:55:00,2020-08-01 00:55:00,"1899 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202000840,2020-08-01 01:10:00,2020-08-01 00:55:00,2020-08-01 00:55:00,"1899 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202000839,2020-08-01 00:34:00,2020-08-01 00:34:00,2020-08-01 00:34:00,"99 S TENTH ST, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000838,2020-07-31 16:54:00,2020-07-31 16:54:00,2020-07-31 16:54:00,"499 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED
202000837,2020-07-31 18:22:57,2020-07-31 15:40:00,2020-07-31 18:22:57,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000836,2020-07-31 02:14:00,2020-07-31 02:14:00,2020-07-31 02:14:00,"1100 S PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST
202000835,2020-07-30 23:06:00,2020-07-30 23:06:00,2020-07-30 23:06:00,"711 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202000834,2020-07-30 21:17:51,2020-07-30 21:17:50,2020-07-30 21:17:51,"99 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202000833,2020-07-30 02:55:00,2020-07-30 02:55:00,2020-07-30 02:55:00,"403 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202000832,2020-07-29 23:58:00,2020-07-29 23:58:00,2020-07-29 23:58:00,"703 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202000831,2020-07-29 18:34:53,2020-07-29 18:34:52,2020-07-29 18:34:53,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,EXCEPTIONALLY CLEARED
202000830,2020-07-29 12:44:00,2020-07-29 12:44:00,2020-07-29 12:44:00,"1100 VIRGINIA AVE, COLUMBIA MO, 65201     ",YES ,STALKING,STALKING,CLEARED BY ARREST
202000830,2020-07-29 12:44:00,2020-07-29 12:44:00,2020-07-29 12:44:00,"1100 VIRGINIA AVE, COLUMBIA MO, 65201     ",YES ,PROPERTY DAMAGE,STALKING,CLEARED BY ARREST
202000829,2020-07-29 12:17:00,2020-07-29 12:15:00,2020-07-29 12:17:00,"1699 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000828,2020-07-29 12:11:00,2020-07-29 11:03:00,2020-07-29 11:03:00,"712 DEMARET DR, COLUMBIA MO, 65202     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202000827,2020-07-29 10:22:00,2020-07-29 10:00:00,2020-07-29 10:22:00,"7 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000827,2020-07-29 10:22:00,2020-07-29 10:00:00,2020-07-29 10:22:00,"7 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,TRESPASS,ASSAULT-SIMPLE,CLEARED BY ARREST
202000826,2020-07-29 08:48:00,2020-07-28 16:30:00,2020-07-29 08:30:00,"530 HITT ST, COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202000826,2020-07-29 08:48:00,2020-07-28 16:30:00,2020-07-29 08:30:00,"530 HITT ST, COLUMBIA MO, 65201     ",NO  ,TRESPASS,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202000825,2020-07-29 01:56:00,2020-07-29 01:56:00,2020-07-29 01:56:00,"699 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000824,2020-07-29 01:09:00,2020-07-29 01:09:00,2020-07-29 01:09:00,"299 S NINTH ST, COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202000823,2020-07-28 15:00:00,2020-07-28 10:27:00,2020-07-28 10:30:00,"499 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000822,2020-07-27 23:06:00,2020-07-27 23:06:00,2020-07-27 23:06:00,"299 E STEWART RD, COLUMBIA MO, 65203     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202000821,2020-07-27 18:20:00,2020-07-27 17:26:00,2020-07-27 17:26:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000820,2020-07-27 16:04:00,2020-06-01 00:00:00,2020-06-10 17:00:00,"416 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,EXCEPTIONALLY CLEARED
202000819,2020-07-26 14:19:00,2020-07-26 14:18:59,2020-07-26 14:19:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,STALKING,STALKING,EXCEPTIONALLY CLEARED
202000818,2020-07-26 05:08:55,2020-07-26 03:00:00,2020-07-26 05:08:55,"1100 S PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST
202000818,2020-07-26 05:08:55,2020-07-26 03:00:00,2020-07-26 05:08:55,"1100 S PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,RESISTING ARREST BY FLEEING,TRESPASS,CLEARED BY ARREST
202000817,2020-07-26 00:16:00,2020-07-26 00:16:00,2020-07-26 00:16:00,"199 HITT ST, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000816,2020-07-25 23:00:00,2020-07-25 22:38:59,2020-07-25 23:00:00,"800 CONLEY AVE, COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202000815,2020-07-25 22:51:00,2020-07-25 22:51:00,2020-07-25 22:51:00,"999 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,INACTIVE (MUPD ONLY)
202000815,2020-07-25 22:51:00,2020-07-25 22:51:00,2020-07-25 22:51:00,"999 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,RESISTING ARREST BY FLEEING,TRAFFIC OFFENSE,INACTIVE (MUPD ONLY)
202000814,2020-07-25 13:31:00,2020-07-25 13:00:00,2020-07-25 13:30:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,RECOVER VEH./PROP.,RECOVER VEH./PROP.,CLOSED
202000813,2020-07-25 10:45:00,2020-07-24 15:00:00,2020-07-24 15:00:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000812,2020-07-25 04:52:00,2020-07-25 04:52:00,2020-07-25 04:52:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202000811,2020-07-25 01:51:00,2020-07-25 01:51:00,2020-07-25 01:51:00,"927 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202000810,2020-07-25 00:59:00,2020-07-25 00:59:00,2020-07-25 00:59:00,"15 S NINTH ST, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202000809,2020-07-24 23:11:00,2020-07-24 23:10:59,2020-07-24 23:11:00,"199 HITT ST, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000808,2020-07-24 17:37:00,2020-07-24 17:34:00,2020-07-24 17:35:00,"999 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000807,2020-07-24 15:33:00,2020-07-24 15:32:59,2020-07-24 15:33:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-AGGRAVATED,FONDLING,CLEARED BY ARREST
202000807,2020-07-24 15:33:00,2020-07-24 15:32:59,2020-07-24 15:33:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,FONDLING,FONDLING,CLEARED BY ARREST
202000806,2020-07-24 13:00:00,2020-07-24 12:30:00,2020-07-24 12:30:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202000805,2020-07-24 11:43:00,2020-07-09 13:00:00,2020-07-09 15:00:00,"1133 ASHLAND RD, COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202000804,2020-07-24 09:20:00,2020-03-22 17:00:00,2020-07-24 09:00:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,UNFOUNDED
202000803,2020-07-23 15:53:00,2020-07-23 15:52:59,2020-07-23 15:53:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202000802,2020-07-23 08:04:00,2020-05-01 07:00:00,2020-07-21 09:00:00,"1050 E CAMPUS LOOP, COLUMBIA MO, 65211     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202000801,2020-07-22 23:58:00,2020-07-22 23:58:00,2020-07-22 23:58:00,"699 CONLEY AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000800,2020-07-22 22:18:00,2020-07-22 22:00:00,2020-07-22 22:17:00,"800 HITT STREET, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202000799,2020-07-22 22:34:08,2020-07-22 22:34:07,2020-07-22 22:34:08,"0 BROADWAY STREET, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000798,2020-07-22 20:00:00,2020-07-22 20:00:00,2020-07-22 20:00:00,"0 BROADWAY STREET, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000797,2020-07-22 12:20:00,2020-07-22 12:20:00,2020-07-22 12:20:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202000796,2020-07-22 09:00:00,2020-07-22 09:00:00,2020-07-22 09:00:00,"502 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202000795,2020-07-22 01:45:00,2020-07-22 01:44:59,2020-07-22 01:45:00,"800 RICHMOND AVE, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000794,2020-07-22 00:45:00,2020-07-22 00:45:00,2020-07-22 00:45:00,"625 S FOURTH ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202000793,2020-07-22 00:40:00,2020-07-22 00:40:00,2020-07-22 00:40:00,"1199 MONK DR, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202000792,2020-07-22 00:34:34,2020-07-21 23:36:00,2020-07-21 23:36:00,"927 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000791,2020-07-21 20:59:13,2020-07-21 19:22:00,2020-07-21 19:22:00,"800 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000790,2020-07-21 08:06:00,2020-07-21 08:06:00,2020-07-21 08:06:00,"1299 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000789,2020-07-21 07:08:00,2020-07-21 07:00:00,2020-07-21 07:00:00,"404 N KEENE ST, COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202000788,2020-07-21 09:21:36,2020-07-21 09:21:35,2020-07-21 09:21:36,"201 WEST BUSINESS LOOP 70, COLUMBIA MO, 65201     ",NO  ,BURGLARY,BURGLARY,INACTIVE (MUPD ONLY)
202000787,2020-07-21 03:44:00,2020-07-21 03:15:00,2020-07-21 05:17:21,"4011 DISCOVERY DR, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202000786,2020-07-20 22:35:55,2020-07-20 21:15:00,2020-07-20 21:15:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED
202000785,2020-07-20 16:57:00,2020-07-19 18:30:00,2020-07-19 21:40:00,"1133 ASHLAND RD, COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202000784,2020-07-20 18:54:00,2020-07-20 18:53:59,2020-07-20 18:54:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202000783,2020-07-20 06:53:00,2020-07-17 16:00:00,2020-07-20 06:30:00,"115 W BUSINESS LOOP 70, COLUMBIA MO, 65203     ",NO  ,BURGLARY,BURGLARY,INACTIVE (MUPD ONLY)
202000782,2020-07-19 21:12:34,2020-07-19 20:15:00,2020-07-19 20:15:00,"1100 MICK DEAVER DR, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202000781,2020-07-19 16:34:00,2020-07-14 17:00:00,2020-07-19 14:00:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY)
202000781,2020-07-19 16:34:00,2020-07-14 17:00:00,2020-07-19 14:00:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,OTHER OFFENSE - REPORTABLE,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY)
202000780,2020-07-19 04:12:00,2020-07-19 04:11:59,2020-07-19 04:12:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202000779,2020-07-19 02:33:00,2020-07-19 02:33:00,2020-07-19 02:33:00,"927 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202000778,2020-07-19 04:11:48,2020-07-19 04:11:47,2020-07-19 04:11:48,"1 N PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202000777,2020-07-18 22:32:00,2020-07-18 22:32:00,2020-07-18 22:32:00,"126 S PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202000776,2020-07-18 21:05:00,2020-07-18 20:00:00,2020-07-18 21:04:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202000775,2020-07-18 20:08:03,2020-07-18 19:30:00,2020-07-18 19:45:00,"201 S NINTH ST, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST
202000774,2020-07-18 14:38:51,2020-07-17 00:00:00,2020-07-18 14:38:51,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,UNFOUNDED
202000773,2020-07-18 06:18:00,2020-07-18 06:17:59,2020-07-18 06:18:00,"615 LOCUST ST, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,TRESPASS,CLEARED BY ARREST
202000773,2020-07-18 06:18:00,2020-07-18 06:17:59,2020-07-18 06:18:00,"615 LOCUST ST, COLUMBIA MO, 65201     ",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST
