case_number,time_reported,time_started,time_ended,location_of_occurrence,domestic_relationship,incident_type,criminal_offense,disposition,latitude,longitude,zip_code,year,month,day,hour,day_of_week,general_offense
202000136,2020-01-31 22:42:26,2020-01-31 22:42:25,2020-01-31 22:42:26,"1599 FELLOWS PL, COLUMBIA MO",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST,38.933133,-92.3252086,65201,2020,1,31,22,Friday,WARRANT ARREST
202000132,2020-01-31 01:45:00,2020-01-31 01:19:00,2020-01-31 01:45:00,"518 HITT ST, COLUMBIA MO",NO  ,ROBBERY,ROBBERY,CLEARED BY ARREST,38.945272,-92.3251265,65211,2020,1,31,1,Friday,ROBBERY
202000131,2020-01-31 01:44:00,2020-01-31 01:44:00,2020-01-31 01:44:00,"1300 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9410727,-92.3215039,65201,2020,1,31,1,Friday,LIQUOR LAW
202000130,2020-01-30 22:32:00,2020-01-30 22:31:59,2020-01-30 22:32:00,"199 S SIXTH ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DRUG - NARCOTIC,CLEARED BY ARREST,38.9495469,-92.3308464,65201,2020,1,30,22,Thursday,DRUG 
202000130,2020-01-30 22:32:00,2020-01-30 22:31:59,2020-01-30 22:32:00,"199 S SIXTH ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9495469,-92.3308464,65201,2020,1,30,22,Thursday,DRUG 
202000129,2020-01-30 02:26:00,2020-01-30 02:26:00,2020-01-30 02:26:00,"799 ELM ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9485331,-92.3287173,65201,2020,1,30,2,Thursday,FORGERY
202000129,2020-01-30 02:26:00,2020-01-30 02:26:00,2020-01-30 02:26:00,"799 ELM ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,FORGERY,CLEARED BY ARREST,38.9485331,-92.3287173,65201,2020,1,30,2,Thursday,FORGERY
202000129,2020-01-30 02:26:00,2020-01-30 02:26:00,2020-01-30 02:26:00,"799 ELM ST, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9485331,-92.3287173,65201,2020,1,30,2,Thursday,FORGERY
202000128,2020-01-30 02:01:00,2020-01-30 02:01:00,2020-01-30 02:01:00,"399 E STADIUM BLVD, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9383489,-92.3331613,65203,2020,1,30,2,Thursday,DWI
202000128,2020-01-30 02:01:00,2020-01-30 02:01:00,2020-01-30 02:01:00,"399 E STADIUM BLVD, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,38.9383489,-92.3331613,65203,2020,1,30,2,Thursday,DWI
202000127,2020-01-30 01:28:00,2020-01-30 01:28:00,2020-01-30 01:28:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9330869,-92.3154177,65201,2020,1,30,1,Thursday,TRAFFIC OFFENSE
202000126,2020-01-29 00:00:00,2020-01-28 23:59:59,2020-01-29 00:00:00,"904 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9400674,-92.3223686,65201,2020,1,28,23,Tuesday,DRUG 
202000126,2020-01-29 00:00:00,2020-01-28 23:59:59,2020-01-29 00:00:00,"904 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,DRUG - NARCOTIC,CLEARED BY ARREST,38.9400674,-92.3223686,65201,2020,1,28,23,Tuesday,DRUG 
202000125,2020-01-29 17:12:00,2020-01-29 17:12:00,2020-01-29 17:12:00,"1300 E ROLLINS ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,EXCEPTIONALLY CLEARED,38.9410727,-92.3215039,65201,2020,1,29,17,Wednesday,PROPERTY DAMAGE
202000124,2020-01-29 15:51:00,2020-01-29 15:50:59,2020-01-29 15:51:00,"901 ROLLINS ST, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY),38.9424411,-92.3269044,65201,2020,1,29,15,Wednesday,LARCENY 
202000123,2020-01-29 00:00:00,2020-01-29 00:00:00,2020-01-29 00:00:00,"903 HITT ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST,38.940448,-92.3265618,65201,2020,1,29,0,Wednesday,FORGERY
202000123,2020-01-29 00:00:00,2020-01-29 00:00:00,2020-01-29 00:00:00,"903 HITT ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,FORGERY,CLEARED BY ARREST,38.940448,-92.3265618,65201,2020,1,29,0,Wednesday,FORGERY
202000123,2020-01-29 00:00:00,2020-01-29 00:00:00,2020-01-29 00:00:00,"903 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.940448,-92.3265618,65201,2020,1,29,0,Wednesday,FORGERY
202000123,2020-01-29 00:00:00,2020-01-29 00:00:00,2020-01-29 00:00:00,"903 HITT ST, COLUMBIA MO",NO  ,OTHER OFFENSE - NOT REPORTABLE,FORGERY,CLEARED BY ARREST,38.940448,-92.3265618,65201,2020,1,29,0,Wednesday,FORGERY
202000122,2020-01-28 20:47:00,2020-01-28 20:46:59,2020-01-28 20:47:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2020,1,28,20,Tuesday,LEAVING THE SCENE OF ACCIDENT
202000121,2020-01-28 09:50:00,2019-10-01 08:00:00,2019-10-01 08:00:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,STALKING,STALKING,EXCEPTIONALLY CLEARED,38.9399251,-92.3247496,65201,2019,10,1,8,Tuesday,STALKING
202000120,2020-01-28 07:25:00,2020-01-26 20:00:00,2020-01-26 21:30:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,UNFOUNDED,38.938273,-92.3273842,65201,2020,1,26,20,Sunday,LARCENY 
202000119,2020-01-27 23:11:00,2020-01-27 22:10:00,2020-01-27 22:10:00,"601 PROVIDENCE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9435979,-92.3366685,65201,2020,1,27,22,Monday,DRUG 
202000119,2020-01-27 23:11:00,2020-01-27 22:10:00,2020-01-27 22:10:00,"601 PROVIDENCE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9435979,-92.3366685,65201,2020,1,27,22,Monday,DRUG 
202000118,2020-01-27 19:05:00,2020-01-22 20:30:00,2020-01-27 18:00:00,"309 HITT ST, COLUMBIA MO",NO  ,ARSON,ARSON,INACTIVE (MUPD ONLY),38.9477592,-92.3260376,65201,2020,1,22,20,Wednesday,ARSON
202000117,2020-01-27 12:50:00,2020-01-27 11:06:00,2020-01-27 12:50:00,"501 S SIXTH ST, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.945765,-92.3313168,65201,2020,1,27,11,Monday,LEAVING THE SCENE OF ACCIDENT
202000113,2020-01-26 05:44:00,2020-01-26 05:44:00,2020-01-26 05:44:00,"1299 UNIVERSITY AVE, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9464077,-92.3220789,65201,2020,1,26,5,Sunday,DWI
202000113,2020-01-26 05:44:00,2020-01-26 05:44:00,2020-01-26 05:44:00,"1299 UNIVERSITY AVE, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,38.9464077,-92.3220789,65201,2020,1,26,5,Sunday,DWI
202000112,2020-01-25 23:15:00,2020-01-25 23:15:00,2020-01-25 23:15:00,"904 S COLLEGE AVE, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9400368,-92.3212792,65201,2020,1,25,23,Saturday,FORGERY
202000112,2020-01-25 23:15:00,2020-01-25 23:15:00,2020-01-25 23:15:00,"904 S COLLEGE AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9400368,-92.3212792,65201,2020,1,25,23,Saturday,FORGERY
202000111,2020-01-25 22:20:01,2020-01-24 10:00:00,2020-01-25 22:20:01,"1306 ROLLINS ST, COLUMBIA MO",NO  ,MISSING PERSON,MISSING PERSON,UNFOUNDED,38.9407214,-92.320369,65201,2020,1,24,10,Friday,MISSING PERSON
202000109,2020-01-25 05:53:00,2020-01-25 05:53:00,2020-01-25 05:53:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9330869,-92.3154177,65201,2020,1,25,5,Saturday,TRAFFIC OFFENSE
202000108,2020-01-25 00:20:00,2020-01-25 00:20:00,2020-01-25 00:20:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.941356,-92.323109,65201,2020,1,25,0,Saturday,DWI
202000108,2020-01-25 00:20:00,2020-01-25 00:20:00,2020-01-25 00:20:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,38.941356,-92.323109,65201,2020,1,25,0,Saturday,DWI
202000107,2020-01-24 23:22:00,2020-01-24 23:22:00,2020-01-24 23:22:00,"904 HITT ST, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9391425,-92.3254619,65201,2020,1,24,23,Friday,FORGERY
202000107,2020-01-24 23:22:00,2020-01-24 23:22:00,2020-01-24 23:22:00,"904 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9391425,-92.3254619,65201,2020,1,24,23,Friday,FORGERY
202000106,2020-01-24 23:12:00,2020-01-24 23:12:00,2020-01-24 23:12:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.941356,-92.323109,65201,2020,1,24,23,Friday,LIQUOR LAW
202000105,2020-01-24 23:20:27,2020-01-24 23:20:26,2020-01-24 23:20:27,"1100 ROLLINS RD, COLUMBIA MO",YES ,ASSAULT-AGGRAVATED,ASSAULT-AGGRAVATED,CLEARED BY ARREST,38.9450766,-92.3558363,65203,2020,1,24,23,Friday,ASSAULT
202000105,2020-01-24 23:20:27,2020-01-24 23:20:26,2020-01-24 23:20:27,"1100 ROLLINS RD, COLUMBIA MO",YES ,LIQUOR LAW,ASSAULT-AGGRAVATED,CLEARED BY ARREST,38.9450766,-92.3558363,65203,2020,1,24,23,Friday,ASSAULT
202000105,2020-01-24 23:20:27,2020-01-24 23:20:26,2020-01-24 23:20:27,"1100 ROLLINS RD, COLUMBIA MO",YES ,FORGERY,ASSAULT-AGGRAVATED,CLEARED BY ARREST,38.9450766,-92.3558363,65203,2020,1,24,23,Friday,ASSAULT
202000104,2020-01-24 20:34:00,2020-01-24 16:30:00,2020-01-24 18:00:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2020,1,24,16,Friday,DRUG 
202000102,2020-01-24 10:13:00,2020-01-24 06:00:00,2020-01-24 10:10:00,"900 RICHMOND AVE, COLUMBIA MO",YES ,STALKING,STALKING,EXCEPTIONALLY CLEARED,38.9410684,-92.3309658,65201,2020,1,24,6,Friday,STALKING
202000101,2020-01-24 08:28:00,2020-01-24 08:28:00,2020-01-24 08:28:00,"4609 E SUGAR GROVE RD, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9051953,-92.2727999,65201,2020,1,24,8,Friday,DRUG 
202000101,2020-01-24 08:28:00,2020-01-24 08:28:00,2020-01-24 08:28:00,"4609 E SUGAR GROVE RD, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9051953,-92.2727999,65201,2020,1,24,8,Friday,DRUG 
202000100,2020-01-24 01:11:00,2020-01-24 01:11:00,2020-01-24 01:11:00,"1499 S OLD 63, COLUMBIA MO",NO  ,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9316754,-92.3117813,65201,2020,1,24,1,Friday,TRAFFIC OFFENSE
202000100,2020-01-24 01:11:00,2020-01-24 01:11:00,2020-01-24 01:11:00,"1499 S OLD 63, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9316754,-92.3117813,65201,2020,1,24,1,Friday,TRAFFIC OFFENSE
202000099,2020-01-24 00:27:00,2020-01-24 00:27:00,2020-01-24 00:27:00,"1202 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9417635,-92.3225807,65201,2020,1,24,0,Friday,DRUG 
202000098,2020-01-23 20:22:00,2020-01-23 20:22:00,2020-01-23 20:22:00,"404 KEENE ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST,38.9574815,-92.2883474,65201,2020,1,23,20,Thursday,LARCENY 
202000098,2020-01-23 20:22:00,2020-01-23 20:22:00,2020-01-23 20:22:00,"404 KEENE ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,LARCENY - OTHER,CLEARED BY ARREST,38.9574815,-92.2883474,65201,2020,1,23,20,Thursday,LARCENY 
202000097,2020-01-23 17:30:00,2020-01-23 17:29:59,2020-01-23 17:30:00,"699 CONLEY AVE, COLUMBIA             MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9443441,-92.3290459,65201,2020,1,23,17,Thursday,DRUG 
202000097,2020-01-23 17:30:00,2020-01-23 17:29:59,2020-01-23 17:30:00,"699 CONLEY AVE, COLUMBIA             MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9443441,-92.3290459,65201,2020,1,23,17,Thursday,DRUG 
202000095,2020-01-23 14:51:40,2020-01-23 12:15:39,2020-01-23 14:26:40,"1 HOSPITAL DR, COLUMBIA MO",NO  ,ASSAULT-INTIMIDATION,ASSAULT-INTIMIDATION,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,23,12,Thursday,ASSAULT
202000095,2020-01-23 14:51:40,2020-01-23 12:15:39,2020-01-23 14:26:40,"1 HOSPITAL DR, COLUMBIA MO",NO  ,HARASSMENT,ASSAULT-INTIMIDATION,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,23,12,Thursday,ASSAULT
202000094,2020-01-23 13:00:00,2020-01-23 07:00:00,2020-01-23 13:00:00,"1004 TIGER AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.9392674,-92.3305867,65201,2020,1,23,7,Thursday,LEAVING THE SCENE OF ACCIDENT
202000093,2020-01-23 11:28:00,2020-01-23 05:34:00,2020-01-23 05:38:00,"710 S COLLEGE AVE, COLUMBIA MO",NO  ,BURGLARY,BURGLARY,INACTIVE (MUPD ONLY),38.9431934,-92.3215845,65201,2020,1,23,5,Thursday,BURGLARY
202000091,2020-01-23 01:40:00,2020-01-23 01:39:59,2020-01-23 01:40:00,"599 S FIFTH ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST,38.9447107,-92.3321528,65201,2020,1,23,1,Thursday,DRUG 
202000090,2020-01-23 00:30:00,2020-01-23 00:29:59,2020-01-23 00:30:00,"799 TIGER AVE, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST,38.9423682,-92.329989,65201,2020,1,23,0,Thursday,LIQUOR LAW
202000089,2020-01-22 00:00:00,2020-01-22 00:00:00,2020-01-22 00:00:00,"1202 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9417635,-92.3225807,65201,2020,1,22,0,Wednesday,DRUG 
202000088,2020-01-22 20:52:00,2020-01-22 20:51:59,2020-01-22 20:52:00,"1100 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9419232,-92.3245092,65201,2020,1,22,20,Wednesday,DRUG 
202000088,2020-01-22 20:52:00,2020-01-22 20:51:59,2020-01-22 20:52:00,"1100 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9419232,-92.3245092,65201,2020,1,22,20,Wednesday,DRUG 
202000086,2020-01-22 20:02:06,2018-08-01 00:00:00,2020-01-22 20:02:06,"901 MARK TWAIN HALL, COLUMBIA MO",NO  ,RAPE - FORCIBLE,RAPE - FORCIBLE,EXCEPTIONALLY CLEARED,38.945106,-92.3324859,65201,2018,8,1,0,Wednesday,RAPE 
202000084,2020-01-22 04:03:00,2020-01-22 04:02:59,2020-01-22 04:03:00,"1000 VIRGINIA AVE, COLUMBIA MO",NO  ,BURGLARY,BURGLARY,UNFOUNDED,38.9386026,-92.3228941,65201,2020,1,22,4,Wednesday,BURGLARY
202000083,2020-01-22 01:30:00,2020-01-22 01:29:59,2020-01-22 01:30:00,"599 S FOURTH ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9450286,-92.3335887,65201,2020,1,22,1,Wednesday,DRUG 
202000083,2020-01-22 01:30:00,2020-01-22 01:29:59,2020-01-22 01:30:00,"599 S FOURTH ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9450286,-92.3335887,65201,2020,1,22,1,Wednesday,DRUG 
202000082,2020-01-21 18:53:00,2020-01-21 18:53:00,2020-01-21 18:53:00,"906 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST,38.939745,-92.3223941,65201,2020,1,21,18,Tuesday,FORGERY
202000082,2020-01-21 18:53:00,2020-01-21 18:53:00,2020-01-21 18:53:00,"906 VIRGINIA AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.939745,-92.3223941,65201,2020,1,21,18,Tuesday,FORGERY
202000079,2020-01-21 16:26:00,2020-01-21 14:30:00,2020-01-21 16:26:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,21,14,Tuesday,LEAVING THE SCENE OF ACCIDENT
202000078,2020-01-21 15:54:00,2020-01-05 00:00:00,2020-01-20 16:00:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY),38.938273,-92.3273842,65201,2020,1,5,0,Sunday,LARCENY 
202000077,2020-01-21 15:54:00,2020-01-21 15:54:00,2020-01-21 15:54:00,"1100 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9419232,-92.3245092,65201,2020,1,21,15,Tuesday,DRUG 
202000077,2020-01-21 15:54:00,2020-01-21 15:54:00,2020-01-21 15:54:00,"1100 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,DRUG - NARCOTIC,CLEARED BY ARREST,38.9419232,-92.3245092,65201,2020,1,21,15,Tuesday,DRUG 
202000077,2020-01-21 15:54:00,2020-01-21 15:54:00,2020-01-21 15:54:00,"1100 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9419232,-92.3245092,65201,2020,1,21,15,Tuesday,DRUG 
202000076,2020-01-21 13:47:00,2020-01-21 13:47:00,2020-01-21 13:47:00,"2101 W BROADWAY, COLUMBIA MO",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED,38.9544876,-92.3721456,65203,2020,1,21,13,Tuesday,ASSIST OTHER AGENCY (MUPD)
202000075,2020-01-21 06:15:00,2020-01-21 05:53:00,2020-01-21 06:15:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED,38.938381,-92.3292677,65201,2020,1,21,5,Tuesday,DRUG 
202000074,2020-01-21 01:12:00,2020-01-21 01:11:59,2020-01-21 01:12:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED,38.941356,-92.323109,65201,2020,1,21,1,Tuesday,DRUG 
202000074,2020-01-21 01:12:00,2020-01-21 01:11:59,2020-01-21 01:12:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,LIQUOR LAW,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED,38.941356,-92.323109,65201,2020,1,21,1,Tuesday,DRUG 
202000073,2020-01-20 23:30:00,2020-01-20 23:29:59,2020-01-20 23:30:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST,38.938381,-92.3292677,65201,2020,1,20,23,Monday,DRUG 
202000072,2020-01-20 21:51:00,2020-01-20 21:51:00,2020-01-20 21:51:00,"1202 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9417635,-92.3225807,65201,2020,1,20,21,Monday,DRUG 
202000071,2020-01-20 20:15:35,2020-01-20 18:46:34,2020-01-20 18:50:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.938273,-92.3273842,65201,2020,1,20,18,Monday,SICK/MENTALLY ILL PERSON
202000070,2020-01-20 15:51:00,2020-01-01 00:00:00,2020-01-20 15:51:00,"907 HITT ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY),38.939613,-92.3267953,65201,2020,1,1,0,Wednesday,LARCENY 
202000069,2020-01-20 13:56:00,2020-01-20 13:56:00,2020-01-20 13:56:00,"500 S COLLEGE AVE, COLUMBIA MO",NO  ,OTHER OFFENSE - NOT REPORTABLE,OTHER OFFENSE - NOT REPORTABLE,CLOSED,38.9458894,-92.3212764,65201,2020,1,20,13,Monday,OTHER OFFENSE 
202000067,2020-01-20 10:35:00,2019-12-13 10:00:00,2020-01-19 12:21:00,"2900 OLD 63 S, COLUMBIA MO",NO  ,PROPERTY DAMAGE - MISDEMEANOR,TRESPASS,INACTIVE (MUPD ONLY),38.9184185,-92.3045636,65201,2019,12,13,10,Friday,TRESPASS
202000067,2020-01-20 10:35:00,2019-12-13 10:00:00,2020-01-19 12:21:00,"2900 OLD 63 S, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,INACTIVE (MUPD ONLY),38.9184185,-92.3045636,65201,2019,12,13,10,Friday,TRESPASS
202000064,2020-01-19 03:18:00,2020-01-19 03:18:00,2020-01-19 03:18:00,"800 HITT ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9415285,-92.3243359,65201,2020,1,19,3,Sunday,LIQUOR LAW
202000063,2020-01-19 02:07:00,2020-01-19 02:07:00,2020-01-19 02:07:00,"800 HOSPITAL DR, COLUMBIA MO",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST,38.9366976,-92.3289489,65201,2020,1,19,2,Sunday,WARRANT ARREST
202000062,2020-01-18 21:24:41,2020-01-18 21:24:40,2020-01-18 21:24:41,"1205 UNIVERSITY AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.9466314,-92.3229888,65201,2020,1,18,21,Saturday,LEAVING THE SCENE OF ACCIDENT
202000061,2020-01-18 14:08:00,2020-01-17 17:00:00,2020-01-18 13:30:00,"904 S COLLEGE AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.9400368,-92.3212792,65201,2020,1,17,17,Friday,LEAVING THE SCENE OF ACCIDENT
202000058,2020-01-17 08:41:00,2020-01-17 08:41:00,2020-01-17 08:41:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,WARRANT ARREST,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,17,8,Friday,LARCENY 
202000058,2020-01-17 08:41:00,2020-01-17 08:41:00,2020-01-17 08:41:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,CREDIT CARD/ATM (MACHINE) FRAUD,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,17,8,Friday,LARCENY 
202000058,2020-01-17 08:41:00,2020-01-17 08:41:00,2020-01-17 08:41:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,CLEARED BY ARREST,38.938273,-92.3273842,65201,2020,1,17,8,Friday,LARCENY 
202000057,2020-01-17 07:37:00,2020-01-17 06:30:00,2020-01-17 06:30:00,"1100 VIRGINIA AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.9358041,-92.3253298,65201,2020,1,17,6,Friday,LEAVING THE SCENE OF ACCIDENT
202000056,2020-01-17 01:22:00,2020-01-17 01:22:00,2020-01-17 01:22:00,"800 RICHMOND AVE, COLUMBIA MO",NO  ,DWI,FORGERY,CLEARED BY ARREST,38.9424797,-92.3310023,65201,2020,1,17,1,Friday,FORGERY
202000056,2020-01-17 01:22:00,2020-01-17 01:22:00,2020-01-17 01:22:00,"800 RICHMOND AVE, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,FORGERY,CLEARED BY ARREST,38.9424797,-92.3310023,65201,2020,1,17,1,Friday,FORGERY
202000056,2020-01-17 01:22:00,2020-01-17 01:22:00,2020-01-17 01:22:00,"800 RICHMOND AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9424797,-92.3310023,65201,2020,1,17,1,Friday,FORGERY
202000054,2020-01-16 07:30:00,2020-01-15 20:00:00,2020-01-16 06:45:00,"1101 UNIVERSITY AVE, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9469985,-92.3238815,65201,2020,1,15,20,Wednesday,LARCENY 
