case_number,time_reported,time_occured,location_of_occurence,domestic_relationship,incident_type,criminal_offense,disposition
202001525,10/28/2020 10:23:00 am,10/22/2020 03:00:00 pm-10/28/2020 10:00:00 am,"0 CONTRACTOR LOT , COLUMBIA   ,           ",NO  ,LARCENY - THEFT OF MOTOR VEHICLE PARTS,LARCENY - THEFT OF MOTOR VEHICLE PARTS,INACTIVE (MUPD ONLY)
202001524,10/28/2020 01:32:00 am,10/28/2020 01:31:59 am-10/28/2020 01:32:00 am,"1406 BASS AVE , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202001523,10/27/2020 02:11:00 pm,10/27/2020 02:05:20 pm-10/27/2020 02:10:00 pm,"699 E STADIUM BLVD/TIGER AVE , COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001522,10/27/2020 03:41:20 pm,10/27/2020 03:41:19 pm-10/27/2020 03:41:20 pm,"800 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001521,10/27/2020 12:00:00 am,10/27/2020 12:00:00 am-10/27/2020 12:00:00 am,"0 UNIVERSITY AVE/HITT ST , COLUMBIA MO, 65201     ", ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001520,10/27/2020 08:37:00 am,10/27/2020 08:37:00 am-10/27/2020 08:37:00 am,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001519,10/27/2020 12:30:00 am,10/27/2020 12:28:00 am-10/27/2020 12:30:00 am,"1089 ROLLINS ST/HITT ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001518,10/26/2020 11:17:00 pm,10/26/2020 11:16:59 pm-10/26/2020 11:17:00 pm,"499 S PROVIDENCE RD/E STEWART RD , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001517,10/26/2020 09:26:00 pm,10/26/2020 09:25:59 pm-10/26/2020 09:26:00 pm,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001516,10/26/2020 08:26:00 pm,10/26/2020 08:25:59 pm-10/26/2020 08:26:00 pm,"599 S COLLEGE AVE/WILSON AVE , COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001515,10/26/2020 07:05:12 pm,10/26/2020 05:02:00 pm-10/26/2020 05:10:00 pm,"1100 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,INACTIVE (MUPD ONLY)
202001514,10/26/2020 09:00:00 am,10/26/2020 07:00:00 am-10/26/2020 08:59:00 am,"599 S FOURTH ST/CONLEY AVE , COLUMBIA MO, 65201     ",UNK ,SUSPICIOUS PERSON / INCIDENT,SUSPICIOUS PERSON / INCIDENT,CLOSED
202001513,10/26/2020 12:28:00 am,10/26/2020 12:28:00 am-10/26/2020 12:28:00 am,"1399 WILSON AVE/LEE ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001513,10/26/2020 12:28:00 am,10/26/2020 12:28:00 am-10/26/2020 12:28:00 am,"1399 WILSON AVE/LEE ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001512,10/25/2020 11:12:00 pm,10/25/2020 11:12:00 pm-10/25/2020 11:12:00 pm,"601 S PROVIDENCE RD , COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202001512,10/25/2020 11:12:00 pm,10/25/2020 11:12:00 pm-10/25/2020 11:12:00 pm,"601 S PROVIDENCE RD , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202001511,10/25/2020 10:08:00 pm,10/25/2020 10:08:00 pm-10/25/2020 10:08:00 pm,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202001510,10/25/2020 08:49:00 pm,10/25/2020 08:49:00 pm-10/25/2020 08:49:00 pm,"907 HITT ST , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001509,10/25/2020 10:47:17 am,10/23/2020 02:14:00 pm-10/23/2020 02:14:00 pm,"901 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),INACTIVE (MUPD ONLY)
202001508,10/25/2020 09:04:00 am,10/23/2020 12:25:00 pm-10/23/2020 12:25:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202001507,10/25/2020 12:51:00 am,10/25/2020 12:51:00 am-10/25/2020 12:51:00 am,"805 RICHMOND AVE , COLUMBIA MO, 65201     ",NO  ,ASSAULT-AGGRAVATED,ASSAULT-AGGRAVATED,CLEARED BY ARREST
202001506,10/25/2020 12:47:00 am,10/25/2020 12:47:00 am-10/25/2020 12:47:00 am,"904 S COLLEGE AVE , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001505,10/25/2020 05:25:56 am,10/25/2020 05:25:55 am-10/25/2020 05:25:56 am,"1199 PAQUIN ST/WAUGH ST , COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202001504,10/24/2020 10:16:00 pm,10/24/2020 10:16:00 pm-10/24/2020 10:16:00 pm,"0 HITT STREET/ LOCUST STREET , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001503,10/24/2020 09:11:00 pm,10/24/2020 09:11:00 pm-10/24/2020 09:11:00 pm,"800 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202001502,10/25/2020 07:48:00 am,10/24/2020 04:31:00 pm-10/24/2020 04:31:00 pm,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,LIQUOR LAW,FORGERY,EXCEPTIONALLY CLEARED
202001502,10/25/2020 07:48:00 am,10/24/2020 04:31:00 pm-10/24/2020 04:31:00 pm,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,FORGERY,FORGERY,EXCEPTIONALLY CLEARED
202001501,10/24/2020 03:27:00 pm,10/24/2020 03:27:00 pm-10/24/2020 03:27:00 pm,"600 E STADIUM BLVD , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,CLEARED BY ARREST
202001500,10/24/2020 12:46:00 pm,10/23/2020 11:00:00 pm-10/24/2020 12:40:00 pm,"405 KENTUCKY BLVD , COLUMBIA MO, 65201     ",NO  ,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,INACTIVE (MUPD ONLY)
202001499,10/24/2020 03:01:00 am,10/24/2020 02:30:00 am-10/24/2020 03:01:00 am,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,TRESPASS,FORGERY,CLEARED BY ARREST
202001499,10/24/2020 03:01:00 am,10/24/2020 02:30:00 am-10/24/2020 03:01:00 am,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001499,10/24/2020 03:01:00 am,10/24/2020 02:30:00 am-10/24/2020 03:01:00 am,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001498,10/24/2020 01:33:00 am,10/24/2020 12:00:00 am-10/24/2020 01:33:00 am,"1300 S COLLEGE AVENUE , COLUMBIA MO, 65201     ",NO  ,HARASSMENT,HARASSMENT,CLEARED BY ARREST
202001497,10/23/2020 11:39:00 pm,10/23/2020 11:39:00 pm-10/23/2020 11:39:00 pm,"199 S SIXTH ST/LOCUST ST , COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202001496,10/24/2020 12:04:00 am,10/24/2020 12:03:59 am-10/24/2020 12:04:00 am,"15 E BURNAM RD , COLUMBIA MO, 65203     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001495,10/23/2020 11:26:00 pm,10/23/2020 08:00:00 pm-10/23/2020 11:00:00 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202001495,10/23/2020 11:26:00 pm,10/23/2020 08:00:00 pm-10/23/2020 11:00:00 pm,"902 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202001494,10/23/2020 01:21:00 pm,10/23/2020 01:21:00 pm-10/23/2020 01:21:00 pm,"520 S NINTH ST , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001493,10/22/2020 12:00:00 am,10/22/2020 12:00:00 am-01/01/1970 12:00:00 am,"1202 ROLLINS ST , COLUMBIA MO,           ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001492,10/23/2020 04:38:00 am,10/23/2020 04:38:00 am-10/23/2020 04:38:00 am,"915 LOCUST ST , COLUMBIA MO, 65201     ",NO  ,TRESPASS,TRESPASS,CLOSED
202001491,10/23/2020 02:16:00 am,10/23/2020 02:15:59 am-10/23/2020 02:16:00 am,"225 S NINTH ST , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST
202001491,10/23/2020 02:16:00 am,10/23/2020 02:15:59 am-10/23/2020 02:16:00 am,"225 S NINTH ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001491,10/23/2020 02:16:00 am,10/23/2020 02:15:59 am-10/23/2020 02:16:00 am,"225 S NINTH ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001491,10/23/2020 02:16:00 am,10/23/2020 02:15:59 am-10/23/2020 02:16:00 am,"225 S NINTH ST , COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,FORGERY,CLEARED BY ARREST
202001490,10/23/2020 01:14:00 am,10/23/2020 01:13:59 am-10/23/2020 01:14:00 am,"110 E STEWART RD , COLUMBIA MO, 65203     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001489,10/23/2020 12:34:00 am,10/23/2020 12:33:59 am-10/23/2020 12:34:00 am,"601 S PROVIDENCE RD , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202001489,10/23/2020 12:34:00 am,10/23/2020 12:33:59 am-10/23/2020 12:34:00 am,"601 S PROVIDENCE RD , COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202001488,10/23/2020 12:01:00 am,10/22/2020 10:00:00 pm-10/23/2020 12:01:00 am,"404 KENTUCKY BLVD , COLUMBIA MO, 65201     ",NO  ,HARASSMENT,HARASSMENT,EXCEPTIONALLY CLEARED
202001487,10/22/2020 11:14:00 pm,10/22/2020 11:13:59 pm-10/22/2020 11:14:00 pm,"99 S NINTH ST/CHERRY ST , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001486,10/22/2020 08:04:00 pm,10/22/2020 08:03:59 pm-10/22/2020 08:04:00 pm,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001485,10/22/2020 12:00:00 am,10/21/2020 12:00:00 am-10/22/2020 12:00:00 am,"221 N STADIUM BLVD , COLUMBIA MO,           ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),UNFOUNDED
202001484,10/22/2020 11:50:00 am,10/22/2020 11:50:00 am-10/22/2020 11:50:00 am,"602 TURNER AVE , COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001483,10/22/2020 02:29:00 am,10/21/2020 11:40:00 pm-10/21/2020 11:42:00 pm,"800 CONLEY AVE , COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202001482,10/22/2020 01:18:00 am,10/22/2020 01:18:00 am-10/22/2020 01:18:00 am,"805 RICHMOND AVE , COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202001481,10/22/2020 12:00:00 am,10/22/2020 12:00:00 am-10/22/2020 12:00:00 am,"0 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA MO, 65201     ", ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202001480,10/22/2020 12:21:00 am,10/22/2020 12:21:00 am-10/22/2020 12:21:00 am,"1099 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202001479,10/22/2020 12:29:00 am,10/22/2020 12:29:00 am-10/22/2020 12:29:00 am,"499 S NINTH ST/UNIVERSITY AVE , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001478,10/22/2020 12:26:00 am,10/22/2020 12:21:00 am-10/22/2020 12:21:00 am,"1099 S PROVIDENCE RD/E STADIUM BLVD , COLUMBIA   , 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001477,10/21/2020 11:25:00 pm,10/21/2020 11:24:59 pm-10/21/2020 11:25:00 pm,"999 S PROVIDENCE RD/E BRANDON RD , COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202001476,10/21/2020 09:50:00 pm,10/21/2020 09:49:59 pm-10/21/2020 09:50:00 pm,"3 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,RECOVER VEH./PROP.,RECOVER VEH./PROP.,CLOSED
202001475,10/21/2020 04:51:15 pm,10/21/2020 04:51:14 pm-10/21/2020 04:51:15 pm,"1299 HOSPITAL DR/S COLLEGE AVE , COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001474,10/21/2020 02:56:00 pm,10/21/2020 02:50:00 pm-10/21/2020 02:50:00 pm,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001473,10/21/2020 02:29:00 pm,10/17/2020 01:32:00 am-10/18/2020 08:00:00 am,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,CLEARED BY ARREST
202001472,10/21/2020 02:11:00 am,10/21/2020 02:11:00 am-10/21/2020 02:11:00 am,"499 S FIFTH ST/E STEWART RD , COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202001471,10/21/2020 01:57:00 am,10/21/2020 01:56:59 am-10/21/2020 01:57:00 am,"199 S PROVIDENCE RD/LOCUST ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001470,10/21/2020 12:00:00 am,10/21/2020 12:00:00 am-10/21/2020 12:00:00 am,"906 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001469,10/21/2020 02:01:59 pm,10/20/2020 08:08:58 pm-10/20/2020 08:08:59 pm,"699 S PROVIDENCE RD/TURNER AVE , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202001469,10/21/2020 02:01:59 pm,10/20/2020 08:08:58 pm-10/20/2020 08:08:59 pm,"699 S PROVIDENCE RD/TURNER AVE , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202001469,10/21/2020 02:01:59 pm,10/20/2020 08:08:58 pm-10/20/2020 08:08:59 pm,"699 S PROVIDENCE RD/TURNER AVE , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001468,10/20/2020 07:10:00 pm,10/20/2020 07:09:59 pm-10/20/2020 07:10:00 pm,"2900 S OLD 63 , COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202001467,10/20/2020 10:50:00 am,10/20/2020 10:50:00 am-10/20/2020 10:50:00 am,"901 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001466,10/20/2020 12:28:00 am,10/20/2020 12:25:00 am-10/20/2020 12:28:00 am,"599 ROLLINS ST/RICHMOND AVE , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001465,10/20/2020 12:09:00 am,10/20/2020 12:09:00 am-10/20/2020 12:09:00 am,"1199 TIGER AVE/E STADIUM BLVD , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001464,10/19/2020 11:36:00 pm,10/19/2020 11:36:00 pm-10/19/2020 11:36:00 pm,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202001464,10/19/2020 11:36:00 pm,10/19/2020 11:36:00 pm-10/19/2020 11:36:00 pm,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202001464,10/19/2020 11:36:00 pm,10/19/2020 11:36:00 pm-10/19/2020 11:36:00 pm,"1306 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,DRUG - NARCOTIC,CLEARED BY ARREST
202001463,10/19/2020 11:15:00 pm,10/19/2020 11:15:00 pm-10/19/2020 11:15:00 pm,"799 ROLLINS ST/MISSOURI AVE , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001463,10/19/2020 11:15:00 pm,10/19/2020 11:15:00 pm-10/19/2020 11:15:00 pm,"799 ROLLINS ST/MISSOURI AVE , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001462,10/19/2020 10:47:00 pm,10/19/2020 10:47:00 pm-10/19/2020 10:47:00 pm,"799 ROLLINS ST/MISSOURI AVE , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001461,10/19/2020 10:00:00 pm,10/19/2020 10:00:00 pm-10/19/2020 10:00:00 pm,"800 VIRGINIA AVE , COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202001460,10/19/2020 03:35:00 pm,10/19/2020 03:34:59 pm-10/19/2020 03:35:00 pm,"699 E STADIUM BLVD/TIGER AVE , COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202001459,10/19/2020 10:01:00 am,10/19/2020 10:00:59 am-10/19/2020 10:01:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202001458,10/19/2020 12:01:00 am,10/19/2020 12:01:00 am-10/19/2020 12:01:00 am,"1199 E STADIUM BLVD/S COLLEGE AVE , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001457,10/18/2020 04:01:00 pm,10/15/2020 03:00:00 pm-10/18/2020 04:00:00 pm,"507 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202001456,10/18/2020 01:39:47 pm,10/18/2020 11:02:00 am-10/18/2020 11:04:00 am,"1200 E STADIUM BLVD , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202001455,10/18/2020 03:02:00 am,10/18/2020 03:01:59 am-10/18/2020 03:02:00 am,"3 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202001454,10/18/2020 02:30:00 am,10/18/2020 02:30:00 am-10/18/2020 02:30:00 am,"601 TURNER AVE , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001454,10/18/2020 02:30:00 am,10/18/2020 02:30:00 am-10/18/2020 02:30:00 am,"601 TURNER AVE , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001454,10/18/2020 02:30:00 am,10/18/2020 02:30:00 am-10/18/2020 02:30:00 am,"601 TURNER AVE , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST
202001453,10/18/2020 12:55:00 am,10/18/2020 12:55:00 am-10/18/2020 12:55:00 am,"800 HOSPITAL DR/MONK DR , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001453,10/18/2020 12:55:00 am,10/18/2020 12:55:00 am-10/18/2020 12:55:00 am,"800 HOSPITAL DR/MONK DR , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,FORGERY,CLEARED BY ARREST
202001453,10/18/2020 12:55:00 am,10/18/2020 12:55:00 am-10/18/2020 12:55:00 am,"800 HOSPITAL DR/MONK DR , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001452,10/18/2020 12:12:00 am,10/18/2020 12:12:00 am-10/18/2020 12:12:00 am,"799 S COLLEGE AVE/ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001452,10/18/2020 12:12:00 am,10/18/2020 12:12:00 am-10/18/2020 12:12:00 am,"799 S COLLEGE AVE/ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001451,10/17/2020 11:22:00 pm,10/17/2020 11:22:00 pm-10/17/2020 11:22:00 pm,"399 E BROADWAY/N FOURTH ST , COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202001451,10/17/2020 11:22:00 pm,10/17/2020 11:22:00 pm-10/17/2020 11:22:00 pm,"399 E BROADWAY/N FOURTH ST , COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST
202001451,10/17/2020 11:22:00 pm,10/17/2020 11:22:00 pm-10/17/2020 11:22:00 pm,"399 E BROADWAY/N FOURTH ST , COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,DWI,CLEARED BY ARREST
202001450,10/17/2020 11:15:00 pm,10/17/2020 11:00:00 pm-10/17/2020 11:15:00 pm,"699 CONLEY AVE/TIGER AVE , COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,INACTIVE (MUPD ONLY)
202001449,10/17/2020 08:01:00 pm,10/17/2020 08:00:59 pm-10/17/2020 08:01:00 pm,"311 S SIXTH ST , COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202001448,10/17/2020 03:25:00 am,10/17/2020 03:25:00 am-10/17/2020 03:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202001448,10/17/2020 03:25:00 am,10/17/2020 03:25:00 am-10/17/2020 03:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,OTHER OFFENSE - NOT REPORTABLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202001448,10/17/2020 03:25:00 am,10/17/2020 03:25:00 am-10/17/2020 03:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,RESISTING ARREST BY FLEEING,ASSAULT-SIMPLE,CLEARED BY ARREST
202001448,10/17/2020 03:25:00 am,10/17/2020 03:25:00 am-10/17/2020 03:25:00 am,"1 HOSPITAL DR , COLUMBIA MO, 65201     ",NO  ,FORGERY,ASSAULT-SIMPLE,CLEARED BY ARREST
202001447,10/17/2020 02:30:00 am,10/17/2020 02:30:00 am-10/17/2020 02:30:00 am,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001447,10/17/2020 02:30:00 am,10/17/2020 02:30:00 am-10/17/2020 02:30:00 am,"1100 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001446,10/17/2020 02:20:00 am,10/17/2020 02:20:00 am-10/17/2020 02:20:00 am,"126 S PROVIDENCE RD , COLUMBIA MO, 65203     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001445,10/17/2020 12:56:00 am,10/17/2020 12:56:00 am-10/17/2020 12:56:00 am,"802 ELM ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001445,10/17/2020 12:56:00 am,10/17/2020 12:56:00 am-10/17/2020 12:56:00 am,"802 ELM ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001444,10/17/2020 12:01:00 am,10/17/2020 12:01:00 am-10/17/2020 12:01:00 am,"799 TIGER AVE/ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202001443,10/16/2020 11:13:00 pm,10/16/2020 11:12:59 pm-10/16/2020 11:13:00 pm,"1100 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST
202001443,10/16/2020 11:13:00 pm,10/16/2020 11:12:59 pm-10/16/2020 11:13:00 pm,"1100 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,FORGERY,CLEARED BY ARREST
202001443,10/16/2020 11:13:00 pm,10/16/2020 11:12:59 pm-10/16/2020 11:13:00 pm,"1100 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202001443,10/16/2020 11:13:00 pm,10/16/2020 11:12:59 pm-10/16/2020 11:13:00 pm,"1100 ROLLINS ST , COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202001442,10/16/2020 07:21:00 pm,10/16/2020 07:20:59 pm-10/16/2020 07:21:00 pm,"805 RICHMOND AVE , COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
